MES,FITNESS,CAPACIDAD_TOTAL,KM_EXTRA,KM_TENDENCIA,SOBRANTE,VACIAS,LLENAS,BICIS TOTAL,PERDIDOS,CAPACIDAD,IBASE-CAPACIDADES_MEJOR
01_2021,3154,5181,196,1904,1,4865,2485,2523,8580,[20 36 13 20 19 20 23 29 20 20 15 22 23 17 15 18 15 31 14 16 23 23 14 18 21 13 39 18 24 33 21 24 15 40 16 20 33 17 20 17 18 26 12 20 23 14 14 17 16 24 21 19 19 44 22 14 20 18 24 37 21 18 14 23 15 22 33 15 11 15 11 18 15 14 15 19 18 17 20 13 18 33 19 13 23 22 14 11 20 14 17 20 21 12 43 25 13 18 15 16 20 17 19 20 22 18 20 21 21 24 23 20 20 30 16 10 14 16 14 18 22 19 15 18 37 36 19 40 17 22 21 15 20 22 15 20 13 19 20 40 15 14 19 20 16 20 15 27 19 20 18 15 20 14 21 21 11 20 15 15 16 21 16 30 32 20 16 24 20 17 19 18 23 15 12 17 13 21 19 14 20 20 21 17 20 13 20 13 18 18 20 15 14 20 22 16 18 19 18 19 20 20 17 17 15 30 15 12 26 19 18 20 25 30 11 15 23 16 20 23 21 20 20 22 22 18 25 17 21 25 24 13 15 20 18 20 21 18 12 20 19 19 13 40 19 16 26 30 20 31 45 20 22 12 23 15 15 18 21 30 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3132,5210,249,1818,1,4492,2642,2523,8360,[21 33 15 23 20 14 21 30 13 22 18 19 24 21 15 17 15 36 15 22 22 20 15 19 16 13 40 18 24 25 21 21 19 40 22 20 26 17 18 17 18 27 12 18 20 20 16 15 19 24 21 23 18 39 22 17 20 17 29 45 23 18 11 19 17 19 33 16 11 15 11 18 15 14 15 21 21 17 19 14 14 25 19 18 22 20 13 11 16 14 17 20 21 12 38 28 14 13 15 14 19 14 19 22 27 20 20 22 24 20 23 20 23 30 13 14 14 16 14 20 26 20 15 18 41 38 19 40 20 20 21 17 20 21 17 17 13 19 23 42 19 14 19 19 15 17 13 26 21 17 19 26 21 15 16 20 18 19 17 15 18 23 16 34 40 20 18 27 21 18 19 24 20 15 18 20 14 22 19 16 20 22 15 19 20 13 20 13 18 20 17 18 14 20 25 16 19 16 16 19 20 23 16 17 13 29 13 13 21 17 15 16 25 30 15 15 23 16 21 23 21 21 20 22 22 17 24 18 18 25 25 14 13 18 18 18 15 20 12 23 20 19 13 35 18 14 23 30 20 23 44 20 23 12 23 14 18 19 20 30 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3120,5197,268,1792,1,4363,2657,2523,8298,[21 33 15 23 18 14 21 30 13 22 18 19 24 20 15 17 15 36 15 22 22 20 15 17 16 13 40 18 24 28 21 21 19 40 22 20 26 17 18 17 18 27 12 18 20 20 16 15 19 24 21 23 16 39 22 17 20 17 29 45 23 18 13 19 17 19 33 16 11 12 11 18 15 14 15 21 21 17 19 14 13 25 19 18 22 20 13 11 16 14 17 20 21 12 38 28 14 13 15 14 21 14 19 22 27 20 20 21 24 20 23 20 23 30 13 14 14 16 14 20 26 20 15 18 41 38 19 40 22 20 21 17 20 21 17 17 13 16 23 42 19 14 16 19 15 17 13 26 21 17 19 24 21 15 16 20 18 19 17 15 18 23 16 34 40 20 18 27 21 18 19 24 20 15 18 17 14 22 19 16 20 22 15 19 20 14 20 13 18 20 17 18 14 20 25 16 19 16 16 19 20 23 16 17 13 29 13 13 21 17 15 16 25 30 15 19 23 16 21 23 21 21 20 22 22 17 24 18 18 25 25 13 11 18 18 18 15 20 12 23 20 19 12 35 18 14 23 30 20 23 44 20 23 12 23 14 18 19 20 30 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3120,5197,268,1792,1,4363,2657,2523,8298,[21 33 15 23 18 14 21 30 13 22 18 19 24 20 15 17 15 36 15 22 22 20 15 17 16 13 40 18 24 28 21 21 19 40 22 20 26 17 18 17 18 27 12 18 20 20 16 15 19 24 21 23 16 39 22 17 20 17 29 45 23 18 13 19 17 19 33 16 11 12 11 18 15 14 15 21 21 17 19 14 13 25 19 18 22 20 13 11 16 14 17 20 21 12 38 28 14 13 15 14 21 14 19 22 27 20 20 21 24 20 23 20 23 30 13 14 14 16 14 20 26 20 15 18 41 38 19 40 22 20 21 17 20 21 17 17 13 16 23 42 19 14 16 19 15 17 13 26 21 17 19 24 21 15 16 20 18 19 17 15 18 23 16 34 40 20 18 27 21 18 19 24 20 15 18 17 14 22 19 16 20 22 15 19 20 14 20 13 18 20 17 18 14 20 25 16 19 16 16 19 20 23 16 17 13 29 13 13 21 17 15 16 25 30 15 19 23 16 21 23 21 21 20 22 22 17 24 18 18 25 25 13 11 18 18 18 15 20 12 23 20 19 12 35 18 14 23 30 20 23 44 20 23 12 23 14 18 19 20 30 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3093,5223,212,1810,1,4556,2427,2523,8248,[20 30 15 24 23 17 21 34 13 25 13 21 23 17 15 16 15 31 15 20 20 18 15 20 18 15 40 18 24 28 20 25 15 45 19 20 28 17 18 17 18 27 12 20 20 19 16 14 13 15 28 21 22 44 20 17 23 21 27 35 23 18 14 23 17 21 27 16 11 15 7 21 18 14 15 19 18 20 20 15 15 29 21 15 23 20 14 12 17 14 17 23 21 12 41 25 14 16 15 18 21 17 20 22 26 20 20 20 20 20 17 22 20 30 13 12 13 16 14 21 20 20 18 20 40 42 19 40 22 24 20 16 15 23 15 20 14 19 20 40 17 14 16 20 15 17 13 30 21 15 16 26 22 15 18 18 15 17 15 16 17 23 16 27 40 25 15 24 21 18 19 21 23 15 10 15 13 21 18 14 20 22 15 19 20 12 22 13 18 20 20 15 14 18 25 16 19 17 16 16 20 20 17 19 18 30 15 14 21 20 17 17 25 29 13 17 23 16 21 23 21 22 23 22 20 17 22 18 18 25 25 15 13 18 21 18 19 15 12 23 17 22 16 41 19 14 24 30 20 31 48 20 30 12 23 16 15 16 21 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3093,5223,212,1810,1,4556,2427,2523,8248,[20 30 15 24 23 17 21 34 13 25 13 21 23 17 15 16 15 31 15 20 20 18 15 20 18 15 40 18 24 28 20 25 15 45 19 20 28 17 18 17 18 27 12 20 20 19 16 14 13 15 28 21 22 44 20 17 23 21 27 35 23 18 14 23 17 21 27 16 11 15 7 21 18 14 15 19 18 20 20 15 15 29 21 15 23 20 14 12 17 14 17 23 21 12 41 25 14 16 15 18 21 17 20 22 26 20 20 20 20 20 17 22 20 30 13 12 13 16 14 21 20 20 18 20 40 42 19 40 22 24 20 16 15 23 15 20 14 19 20 40 17 14 16 20 15 17 13 30 21 15 16 26 22 15 18 18 15 17 15 16 17 23 16 27 40 25 15 24 21 18 19 21 23 15 10 15 13 21 18 14 20 22 15 19 20 12 22 13 18 20 20 15 14 18 25 16 19 17 16 16 20 20 17 19 18 30 15 14 21 20 17 17 25 29 13 17 23 16 21 23 21 22 23 22 20 17 22 18 18 25 25 15 13 18 21 18 19 15 12 23 17 22 16 41 19 14 24 30 20 31 48 20 30 12 23 16 15 16 21 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3093,5223,212,1810,1,4556,2427,2523,8248,[20 30 15 24 23 17 21 34 13 25 13 21 23 17 15 16 15 31 15 20 20 18 15 20 18 15 40 18 24 28 20 25 15 45 19 20 28 17 18 17 18 27 12 20 20 19 16 14 13 15 28 21 22 44 20 17 23 21 27 35 23 18 14 23 17 21 27 16 11 15 7 21 18 14 15 19 18 20 20 15 15 29 21 15 23 20 14 12 17 14 17 23 21 12 41 25 14 16 15 18 21 17 20 22 26 20 20 20 20 20 17 22 20 30 13 12 13 16 14 21 20 20 18 20 40 42 19 40 22 24 20 16 15 23 15 20 14 19 20 40 17 14 16 20 15 17 13 30 21 15 16 26 22 15 18 18 15 17 15 16 17 23 16 27 40 25 15 24 21 18 19 21 23 15 10 15 13 21 18 14 20 22 15 19 20 12 22 13 18 20 20 15 14 18 25 16 19 17 16 16 20 20 17 19 18 30 15 14 21 20 17 17 25 29 13 17 23 16 21 23 21 22 23 22 20 17 22 18 18 25 25 15 13 18 21 18 19 15 12 23 17 22 16 41 19 14 24 30 20 31 48 20 30 12 23 16 15 16 21 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3075,5190,259,1758,1,4565,2280,2523,8196,[18 36 13 19 19 19 23 25 21 20 14 20 23 17 15 18 15 34 15 22 20 18 15 20 16 16 45 18 24 33 21 25 15 39 16 20 33 17 18 17 18 27 12 18 19 22 15 15 18 23 21 21 19 42 22 16 17 17 24 43 20 21 13 20 15 18 33 20 12 15 11 18 18 16 14 21 18 21 20 15 15 33 20 14 22 20 14 7 23 16 15 19 18 12 47 23 12 18 16 16 20 19 23 21 27 20 20 22 24 24 23 20 20 28 16 13 14 16 14 18 21 16 15 18 40 36 16 36 17 19 20 13 20 22 14 23 12 22 23 40 15 14 17 20 15 18 15 33 20 16 12 15 20 14 18 21 18 19 17 15 18 23 16 31 39 25 21 19 20 16 22 21 26 15 10 14 13 21 18 14 20 20 21 17 20 12 15 13 21 18 20 15 13 20 22 18 19 19 14 19 21 18 13 13 16 30 17 13 23 19 15 17 29 30 16 12 19 16 18 23 18 21 17 25 22 18 24 17 22 25 25 13 14 18 17 18 19 14 10 24 16 22 12 39 19 16 24 30 22 27 45 20 21 13 21 19 15 20 22 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3073,5186,276,1741,1,4593,2188,2523,8201,[18 36 13 19 19 20 23 25 21 20 14 20 23 17 15 18 15 34 15 22 20 20 15 17 16 16 45 18 24 33 21 25 15 39 16 20 33 17 18 17 18 27 12 18 19 22 15 15 18 23 21 22 19 42 22 16 14 17 24 45 20 21 13 20 15 18 33 20 12 15 11 18 18 16 14 21 18 21 20 15 15 33 20 14 22 19 14 5 23 16 15 19 18 12 47 23 14 21 16 16 20 19 23 21 27 20 20 22 24 24 23 20 20 28 16 13 14 16 14 18 21 16 15 18 40 36 18 36 17 19 20 13 20 22 14 23 12 22 23 40 13 14 17 19 15 18 15 33 20 16 12 15 17 14 18 21 18 19 17 17 18 23 16 31 39 25 21 19 20 16 22 21 26 15 10 14 11 21 18 14 20 20 21 17 20 12 16 13 21 18 20 15 13 20 22 18 19 19 14 19 21 19 13 13 16 30 17 13 23 19 15 17 29 32 16 12 19 16 18 23 18 21 17 25 22 18 24 18 22 25 25 13 14 18 17 18 19 14 10 22 16 22 12 39 17 16 24 30 22 27 42 20 21 13 21 19 15 20 22 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3055,5189,258,1741,1,4547,2204,2523,8169,[18 36 13 19 19 19 24 25 21 20 13 20 23 17 15 18 14 37 15 22 20 18 15 20 16 16 45 18 24 33 21 25 15 36 14 20 33 18 18 17 18 27 12 18 19 22 15 15 18 24 21 21 19 42 22 16 17 17 24 43 20 21 13 20 15 18 30 20 12 15 11 18 18 16 14 21 18 21 20 15 13 33 19 14 19 20 14 7 23 16 17 19 18 12 47 24 12 18 16 16 20 19 20 21 27 20 20 22 24 24 23 20 20 28 16 13 14 16 14 18 21 16 15 17 40 36 16 36 19 19 20 13 20 22 14 23 12 24 23 40 15 14 17 18 15 18 15 33 20 16 12 15 20 12 18 21 17 19 17 15 18 22 17 31 39 25 21 18 20 16 22 21 30 15 10 14 13 21 18 14 20 20 21 17 20 12 15 13 21 17 20 15 13 20 22 18 19 20 14 19 21 19 13 13 16 30 17 13 23 19 15 17 29 30 16 12 19 16 18 23 18 21 17 25 22 18 24 17 22 25 29 13 14 18 17 18 22 13 10 24 16 20 12 35 19 16 24 30 23 27 48 20 21 13 21 19 15 20 25 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
01_2021,3055,5189,258,1741,1,4547,2204,2523,8169,[18 36 13 19 19 19 24 25 21 20 13 20 23 17 15 18 14 37 15 22 20 18 15 20 16 16 45 18 24 33 21 25 15 36 14 20 33 18 18 17 18 27 12 18 19 22 15 15 18 24 21 21 19 42 22 16 17 17 24 43 20 21 13 20 15 18 30 20 12 15 11 18 18 16 14 21 18 21 20 15 13 33 19 14 19 20 14 7 23 16 17 19 18 12 47 24 12 18 16 16 20 19 20 21 27 20 20 22 24 24 23 20 20 28 16 13 14 16 14 18 21 16 15 17 40 36 16 36 19 19 20 13 20 22 14 23 12 24 23 40 15 14 17 18 15 18 15 33 20 16 12 15 20 12 18 21 17 19 17 15 18 22 17 31 39 25 21 18 20 16 22 21 30 15 10 14 13 21 18 14 20 20 21 17 20 12 15 13 21 17 20 15 13 20 22 18 19 20 14 19 21 19 13 13 16 30 17 13 23 19 15 17 29 30 16 12 19 16 18 23 18 21 17 25 22 18 24 17 22 25 29 13 14 18 17 18 22 13 10 24 16 20 12 35 19 16 24 30 23 27 48 20 21 13 21 19 15 20 25 33 ],[2 -7 -2 6 -2 -5 -3 16 -12 -2 7 -1 -1 1 -2 -8 -1 -1 2 -6 1 -1 -2 5 -3 -2 -6 3 -7 -1 2 -5 -1 -6 2 0 1 2 -4 -2 2 -8 -1 -1 3 -1 -1 -4 6 -3 -2 -13 -3 -2 1 1 7 -2 -1 -3 -3 -5 3 -13 -3 -7 -7 -1 -1 5 5 -4 -1 -1 -4 -1 -1 -1 -1 0 4 0 0 1 -1 1 -7 11 -8 -1 4 -1 2 7 -7 7 1 -6 -4 -3 -3 -7 -5 -6 -11 -2 1 1 -2 -5 -2 2 -3 8 -1 -2 7 4 0 4 -2 -1 3 4 8 -12 -2 5 3 6 0 -4 -5 -2 3 -1 -2 -12 -3 5 -4 -1 2 5 2 -1 -1 -1 4 -3 5 -1 0 0 -3 3 -6 5 -5 -6 -8 -3 -3 -1 6 -4 -3 -1 -2 -3 1 -4 1 -4 0 2 -10 -1 3 -1 -4 3 2 -6 4 -9 4 1 0 3 -1 0 0 -3 -4 -7 -15 -1 3 4 0 4 -1 3 -3 0 -4 4 -7 4 5 6 -6 -5 1 3 -1 -3 2 -6 3 -8 6 -7 -3 5 -1 -3 -5 -6 2 -6 3 -1 7 -2 -3 -5 3 13 6 -1 2 -3 -2 -6 1 4 -1 -11 6 0 -3 1 -4 -2 -2 2 -10 -15 ]
