MES,FITNESS,CAPACIDAD_TOTAL,KM_EXTRA,KM_TENDENCIA,SOBRANTE,VACIAS,LLENAS,BICIS TOTAL,PERDIDOS,CAPACIDAD,IBASE-CAPACIDADES_MEJOR
01_2021,1575,5622,160,1402,1,4461,1091,2523,6569,[22 31 19 16 23 16 24 32 20 18 19 22 27 24 19 21 15 31 13 23 26 23 17 21 23 17 28 15 18 37 16 21 18 45 22 14 27 19 23 14 17 23 13 19 18 21 11 22 20 24 23 18 20 45 19 17 32 19 27 33 24 23 21 20 24 6 27 18 12 16 8 22 21 16 26 23 14 22 20 12 14 30 22 20 14 18 16 17 21 20 17 27 23 12 41 38 17 22 14 18 20 20 22 22 23 26 24 26 22 19 21 26 24 43 19 12 17 16 17 15 21 22 13 21 52 45 22 37 29 21 23 15 24 23 16 27 12 18 27 32 20 21 16 24 14 23 17 41 12 18 19 18 24 11 19 24 14 25 14 19 21 21 16 37 33 27 11 23 22 17 23 31 25 17 23 18 19 26 22 15 13 21 19 17 18 20 18 29 15 16 25 16 18 23 20 17 15 15 19 33 25 17 18 12 18 21 16 15 13 21 21 16 20 32 21 16 14 9 19 32 17 20 18 21 18 25 29 24 26 33 25 14 15 13 18 21 21 15 11 26 20 24 14 37 17 16 21 27 28 21 46 26 23 15 24 22 13 16 21 128 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1575,5582,158,1405,1,4485,1067,2523,6558,[22 31 19 16 23 16 24 32 20 18 19 22 22 24 19 21 15 27 13 23 26 23 17 20 23 16 28 15 16 37 16 23 15 45 22 14 27 19 23 14 16 20 13 19 18 21 11 22 20 24 23 18 20 45 17 17 32 19 27 33 24 21 21 23 24 6 30 18 13 16 8 22 21 16 24 23 14 22 20 12 14 30 22 20 13 18 16 17 21 20 20 29 23 12 38 38 17 22 14 18 20 20 22 22 23 26 24 26 22 19 21 26 24 43 19 12 17 16 17 15 22 22 13 20 52 45 19 37 29 21 21 15 24 23 16 27 12 18 27 32 20 21 16 24 14 23 17 41 12 18 19 17 24 11 19 21 14 25 14 18 24 22 16 37 33 27 13 23 22 18 23 31 25 17 23 18 17 26 22 15 13 21 19 17 18 20 18 29 15 16 25 19 18 23 20 17 15 15 19 33 25 17 18 12 18 21 16 15 13 21 21 18 20 32 21 16 14 9 19 32 17 20 18 21 18 22 29 23 26 30 25 14 15 13 18 21 21 15 11 26 20 24 14 37 17 16 21 27 28 19 46 26 23 15 24 22 11 16 21 115 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1574,5596,152,1409,1,4507,1016,2523,6546,[22 31 19 13 25 16 24 32 20 18 20 22 25 24 19 21 15 31 12 23 26 23 17 20 23 17 28 15 16 37 16 21 15 39 22 14 27 19 23 14 16 23 13 19 18 21 11 22 20 24 23 18 20 45 19 17 32 19 27 33 24 24 21 20 24 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 14 30 22 20 14 19 16 17 21 20 17 29 23 12 38 38 17 22 14 18 20 20 22 22 23 26 24 26 22 19 24 26 24 38 19 12 17 16 17 15 22 22 13 21 52 45 22 37 29 23 21 15 24 23 16 24 12 18 27 32 20 21 16 24 14 23 17 41 12 18 19 17 24 11 18 21 14 25 16 18 21 21 16 37 33 31 13 23 22 20 23 31 26 17 23 18 19 26 22 15 13 21 19 17 18 20 18 29 15 16 25 19 18 23 20 17 12 15 19 33 25 16 18 12 18 24 16 15 13 21 21 18 20 32 21 16 14 9 19 32 17 20 18 21 20 22 29 23 26 33 25 14 15 13 18 21 21 14 11 26 20 24 14 35 17 16 21 27 28 19 40 26 23 15 24 22 13 16 21 126 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1572,5568,173,1387,1,4426,1020,2523,6528,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 21 21 15 31 13 23 26 23 17 20 23 17 28 15 16 37 16 21 15 45 22 14 27 19 23 14 16 20 13 19 18 21 11 20 20 22 23 18 17 45 19 17 32 19 27 33 24 23 21 20 24 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 14 30 22 20 14 18 16 17 21 20 17 29 23 12 38 38 17 22 14 18 20 20 22 22 23 26 24 26 22 19 21 26 23 43 19 12 16 16 16 15 22 22 13 21 52 45 22 37 29 21 21 15 24 23 16 27 12 17 27 32 19 21 16 24 16 23 17 41 12 18 19 17 27 11 19 21 14 25 14 16 21 21 16 37 33 27 13 23 22 20 23 31 25 17 23 18 19 26 22 15 13 21 19 17 18 20 18 25 16 16 25 19 18 23 20 17 15 15 19 33 25 17 18 12 18 19 16 13 13 21 21 18 17 32 21 16 14 9 19 32 17 20 18 21 18 22 29 23 26 33 22 14 15 13 18 21 18 15 11 26 20 24 14 37 17 16 22 27 28 19 46 26 23 15 24 22 13 14 21 115 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1569,5615,159,1398,1,4494,1013,2523,6530,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 19 21 15 31 13 23 26 21 17 20 23 17 28 15 16 37 16 21 15 45 22 14 26 19 23 14 16 23 13 19 18 21 11 22 20 24 23 18 20 50 19 17 32 21 27 33 24 23 21 20 24 6 27 18 12 17 8 21 21 16 24 23 14 22 20 12 14 30 22 20 14 18 16 17 23 20 17 30 22 12 39 38 17 24 14 18 20 20 22 22 23 26 27 26 22 19 21 26 25 43 19 12 17 16 17 15 22 22 13 21 52 45 22 37 29 21 21 15 24 23 16 27 12 18 27 32 20 21 16 24 14 23 17 38 12 19 19 17 24 11 19 21 14 25 14 18 21 21 16 37 33 27 13 23 22 20 23 31 25 17 23 18 19 26 22 15 13 21 19 19 18 20 18 29 15 16 25 19 18 23 20 17 11 15 19 33 25 17 18 12 18 21 16 15 13 21 21 18 20 32 21 16 14 9 19 32 17 20 18 21 18 22 29 23 26 33 25 14 15 13 18 21 21 15 11 26 20 24 14 37 17 16 21 27 28 19 46 26 23 18 24 22 13 16 21 123 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1566,5598,146,1408,1,4491,1029,2523,6573,[22 31 19 16 23 16 24 31 20 18 19 22 26 24 19 21 15 31 13 23 26 23 17 20 23 16 28 15 18 37 16 21 15 44 22 14 27 21 23 14 16 23 14 19 18 21 11 22 20 24 23 18 20 45 19 17 32 19 27 33 24 23 21 20 24 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 14 30 22 20 12 18 16 17 21 20 17 29 23 12 38 38 17 22 14 18 20 20 24 22 23 30 24 26 22 19 21 26 24 43 19 12 19 16 17 15 22 22 13 21 52 45 22 37 29 21 21 15 24 23 16 27 12 18 23 32 20 23 16 24 14 23 18 41 12 18 19 17 24 11 19 21 14 25 14 18 21 21 16 37 33 27 13 23 22 20 23 31 23 15 23 18 19 26 22 15 13 21 19 17 18 20 18 29 15 16 25 19 18 23 19 17 15 15 19 30 25 17 18 12 18 21 16 15 13 21 21 18 20 32 21 16 16 9 19 32 17 20 18 21 18 22 29 23 26 33 25 14 18 13 16 21 21 15 11 26 20 24 14 37 17 16 21 27 28 19 46 26 23 15 24 22 13 16 21 115 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1579,5610,152,1414,1,4484,1074,2523,6588,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 19 21 15 31 13 23 26 23 17 20 23 17 28 15 16 35 16 21 15 45 22 14 27 19 22 14 16 23 13 19 18 21 11 22 22 24 23 18 20 45 19 19 32 19 27 33 27 23 21 20 25 6 27 18 12 16 8 22 21 14 24 23 14 22 20 12 14 30 22 20 14 18 16 17 21 20 17 29 23 12 38 38 20 22 14 18 21 20 22 22 23 27 24 26 22 19 23 26 24 43 18 12 17 16 17 15 22 22 13 21 52 45 22 37 29 21 21 15 24 23 16 27 12 18 27 32 23 21 16 24 14 23 17 41 12 18 19 17 24 11 22 21 14 25 14 20 24 21 16 37 33 27 13 23 22 20 23 27 25 17 23 18 19 26 22 15 13 21 19 17 18 20 18 29 15 16 25 19 18 23 20 17 15 15 19 33 25 17 18 11 18 21 16 15 13 21 21 18 20 32 21 16 14 9 19 32 17 20 18 21 18 22 29 20 26 33 25 14 15 13 18 21 21 15 11 27 20 24 14 37 17 13 21 27 31 19 46 26 23 15 24 22 13 16 23 115 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1572,5599,161,1399,1,4446,1078,2523,6566,[22 31 19 16 23 16 24 32 20 18 19 22 25 22 19 21 15 31 13 23 26 23 17 20 23 17 28 15 19 37 16 21 15 45 22 14 27 19 23 14 16 23 13 19 18 21 11 22 20 24 23 18 19 45 18 17 32 19 27 33 24 21 21 20 24 6 28 18 12 16 8 22 21 16 24 23 14 22 20 12 14 30 22 20 14 18 16 17 21 20 17 29 24 12 38 38 17 22 13 18 20 20 22 22 23 26 24 26 25 19 21 26 24 45 19 12 17 16 17 15 25 22 13 21 53 45 22 37 26 21 21 15 24 23 16 27 12 18 27 32 20 21 16 24 14 23 17 45 12 18 19 17 24 11 19 21 14 25 14 18 21 21 16 37 33 27 13 23 22 20 23 31 25 17 23 18 19 26 22 15 13 21 22 17 18 20 18 29 13 16 25 19 18 23 20 17 15 12 19 33 25 17 18 12 18 20 16 15 13 21 21 18 17 32 21 16 14 9 19 28 17 20 18 21 18 23 25 23 26 33 25 14 15 13 18 21 21 15 11 26 20 24 14 37 18 16 21 27 28 17 46 26 23 15 24 22 13 16 21 125 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1578,5610,156,1409,1,4447,1090,2523,6531,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 19 21 15 31 13 23 26 23 17 20 23 17 28 15 16 37 16 21 15 45 22 14 27 19 23 14 16 23 13 19 18 21 11 22 21 24 21 18 20 45 19 17 32 19 27 33 24 23 21 20 26 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 13 30 22 20 14 18 18 17 21 20 17 29 23 12 38 43 14 22 14 16 20 20 22 22 23 26 24 26 22 19 21 26 24 43 19 12 17 16 17 15 26 22 14 21 52 45 22 37 29 20 21 15 24 23 16 27 12 18 27 32 20 21 16 24 14 23 17 41 12 18 19 17 24 11 19 18 14 25 14 18 21 21 18 39 33 27 13 23 22 20 23 31 25 17 23 18 19 26 20 15 13 21 19 17 18 20 18 29 15 16 25 19 18 23 20 17 15 15 19 33 25 17 18 12 18 21 16 15 13 21 21 18 20 32 21 16 14 9 19 32 17 20 18 21 18 22 29 26 26 33 25 15 15 13 18 21 21 15 11 26 20 24 14 37 17 16 21 27 28 19 46 26 23 15 24 22 15 16 21 119 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1568,5609,153,1402,1,4469,1032,2523,6541,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 19 21 15 31 13 23 26 23 17 19 23 17 28 15 16 37 16 21 12 45 22 14 28 19 21 14 16 23 13 19 18 21 11 22 20 24 23 18 20 45 19 17 35 19 27 33 24 23 21 20 24 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 14 26 22 20 14 18 16 17 24 20 17 29 23 12 38 38 17 22 14 18 20 20 22 22 23 26 24 26 22 19 21 26 24 43 19 12 17 16 17 15 22 22 13 21 52 45 22 37 29 21 21 15 21 23 16 28 12 18 27 36 20 21 15 24 14 23 15 41 12 18 19 17 24 11 19 21 14 25 14 18 21 21 16 37 33 27 13 23 22 20 23 31 25 17 25 18 19 26 22 15 13 21 19 17 18 20 18 29 17 16 25 20 18 23 20 17 15 15 19 33 25 17 18 12 18 21 16 15 13 21 21 18 20 32 21 16 14 9 19 32 19 20 18 21 18 19 29 23 26 33 25 14 15 13 18 21 21 15 11 26 20 24 14 37 17 18 21 27 28 19 46 26 23 15 24 22 13 16 21 127 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
01_2021,1586,5595,170,1404,1,4421,1076,2523,6529,[22 31 19 16 23 16 24 32 20 18 19 22 25 24 19 21 15 31 13 23 26 23 17 20 23 17 28 15 16 37 16 21 15 45 22 14 27 19 23 14 16 23 13 19 18 21 11 22 20 24 23 20 20 45 19 17 32 21 27 33 24 23 21 20 24 6 27 18 12 16 8 22 21 16 24 23 14 22 20 12 14 26 22 19 14 18 16 17 21 20 17 29 25 12 38 38 17 22 14 18 20 20 25 22 23 26 24 26 22 19 21 26 24 43 19 12 16 16 17 15 22 22 13 21 52 45 22 37 29 21 21 15 24 23 16 28 12 18 27 30 20 21 16 24 14 23 17 41 12 18 19 17 24 11 19 19 14 24 14 18 21 21 16 37 33 27 13 23 22 20 23 31 25 17 23 18 19 29 22 15 13 21 19 17 18 18 18 27 15 19 25 19 18 23 20 15 15 15 19 33 25 14 18 12 18 21 16 15 13 21 21 18 20 32 22 16 14 9 19 32 17 20 18 21 18 22 29 23 26 33 25 14 15 13 18 21 21 15 11 26 20 24 15 41 17 16 21 27 28 19 46 26 23 15 22 22 13 16 21 115 ],[-4 -5 -8 3 -9 2 -1 -4 -4 5 -7 4 -12 -3 1 -7 0 0 5 -13 -9 -1 -1 10 -3 2 12 6 -4 -8 2 2 -1 -5 1 6 1 1 -6 1 -6 -3 0 -3 5 -1 -1 -6 -4 1 -2 1 1 -1 4 1 -13 -1 -10 7 -5 -11 -5 -1 -11 9 3 -12 -4 -5 5 2 0 -3 -8 -2 5 -5 -10 3 6 8 -1 -5 8 3 -3 -7 7 -8 2 -13 1 4 -6 -6 1 -7 1 -6 1 -5 -1 -5 -10 -5 -7 -5 -2 -1 -1 -9 -4 -11 -2 2 5 -3 -2 4 -5 -4 -3 -2 -16 -5 -3 1 -3 -4 -3 -1 2 -4 -1 -2 -1 -4 -4 9 -4 -1 5 -2 -4 -3 -2 -7 7 -3 -5 -2 -10 0 -2 -9 2 -4 -1 -3 -4 -4 -8 -10 7 -7 -2 -6 -2 -6 -6 -8 -4 -7 -13 -3 -2 -10 -4 1 6 -3 -5 -2 -6 -6 2 -7 -1 4 -13 -3 -5 -1 -1 -10 -6 0 -3 -11 -7 5 -4 7 -6 11 -1 2 10 4 -8 0 8 0 -7 -5 5 6 1 -14 -1 -6 -1 -1 2 0 -7 -2 -12 -22 -10 -1 -4 -2 0 -1 -2 -2 4 5 -2 -1 1 -4 3 -1 -2 7 -13 0 3 -4 -3 1 2 -3 -1 3 -1 -412 ]
